timestamp,side,shares,fill_price,commission,spread_cost
2025-11-24 09:30:00-05:00,SELL,7,662.9285619924887,0.0035,0.4641349914550782
2025-11-24 09:44:00-05:00,BUY,7,663.0114111526843,0.0035,0.46402301025390624
2025-11-24 10:03:00-05:00,SELL,7,665.1281713064526,0.0035,0.465675
2025-11-24 10:04:00-05:00,BUY,7,665.3118201474689,0.0035,0.4656330017089844
2025-11-24 10:05:00-05:00,SELL,7,665.4880907331071,0.0035,0.46592698974609376
2025-11-24 10:06:00-05:00,BUY,7,665.5918396803903,0.0035,0.4658289794921875
2025-11-24 10:43:00-05:00,SELL,7,666.7179069768113,0.0035,0.46678801879882814
2025-11-24 10:44:00-05:00,BUY,7,666.9021381880478,0.0035,0.46674602050781255
2025-11-24 10:45:00-05:00,SELL,7,666.9278294637037,0.0035,0.46693499145507816
2025-11-24 10:46:00-05:00,BUY,7,666.9921204839985,0.0035,0.46680899658203123
2025-11-24 11:07:00-05:00,SELL,7,667.7374956137293,0.0035,0.4675018615722657
2025-11-24 11:10:00-05:00,BUY,7,668.0123268136655,0.0035,0.46752301025390625
2025-11-24 11:12:00-05:00,SELL,7,668.1476377748932,0.0035,0.46778901367187503
2025-11-24 11:13:00-05:00,BUY,7,668.2524830906467,0.0035,0.4676910888671876
2025-11-24 12:40:00-05:00,SELL,7,668.8187184691826,0.0035,0.4682588562011719
2025-11-24 12:41:00-05:00,BUY,7,668.8924928537049,0.0035,0.468139013671875
2025-11-24 12:45:00-05:00,SELL,7,669.0070384675982,0.0035,0.4683907043457032
2025-11-24 12:50:00-05:00,BUY,7,669.2825178800477,0.0035,0.46841198120117195
2025-11-24 13:13:00-05:00,SELL,7,669.5773685729752,0.0035,0.46879000854492187
2025-11-24 13:14:00-05:00,BUY,7,669.762647295009,0.0035,0.4687480102539063
2025-11-24 14:32:00-05:00,BUY,7,668.5774327252097,0.0035,0.4679185119628906
2025-11-24 14:33:00-05:00,SELL,7,668.4575785629532,0.0035,0.4680060119628906
2025-11-24 14:35:00-05:00,BUY,7,668.5024067810283,0.0035,0.4678660034179688
2025-11-24 14:37:00-05:00,SELL,7,668.4474485824811,0.0035,0.4679989196777344
2025-11-25 09:43:00-05:00,BUY,7,667.4422151027536,0.0035,0.4671240051269531
2025-11-25 09:51:00-05:00,SELL,7,666.1879747453655,0.0035,0.46641699829101557
2025-11-25 10:45:00-05:00,SELL,7,670.7571451541061,0.0035,0.46961600341796883
2025-11-25 10:47:00-05:00,BUY,7,670.8228389732836,0.0035,0.4694900085449219
2025-11-25 11:56:00-05:00,SELL,7,671.816948593019,0.0035,0.4703580017089844
2025-11-25 11:57:00-05:00,BUY,7,671.9780187468767,0.0035,0.470298486328125
2025-11-25 12:04:00-05:00,SELL,7,672.1018695497924,0.0035,0.4705574829101562
2025-11-25 12:08:00-05:00,BUY,7,672.4531423624702,0.0035,0.4706310119628906
2025-11-25 12:09:00-05:00,SELL,7,672.436830169139,0.0035,0.4707919982910156
2025-11-25 12:10:00-05:00,BUY,7,672.6030721581656,0.0035,0.47073594360351567
2025-11-25 12:11:00-05:00,SELL,7,672.47673985124,0.0035,0.47081994018554696
2025-11-25 12:15:00-05:00,BUY,7,672.6881707474162,0.0035,0.47079550170898443
2025-11-25 12:19:00-05:00,SELL,7,672.7767947547429,0.0035,0.4710300170898437
2025-11-25 12:28:00-05:00,BUY,7,673.4832992445388,0.0035,0.4713519897460937
2025-11-25 12:31:00-05:00,SELL,7,673.5666281116755,0.0035,0.4715830017089844
2025-11-25 12:39:00-05:00,BUY,7,674.1434542977352,0.0035,0.471814013671875
2025-11-25 14:18:00-05:00,BUY,7,673.1832565141466,0.0035,0.47114199829101566
2025-11-25 14:21:00-05:00,SELL,7,672.9617584343274,0.0035,0.4711595153808594
2025-11-25 14:40:00-05:00,BUY,7,672.6431795994408,0.0035,0.47076401367187504
2025-11-25 14:41:00-05:00,SELL,7,672.6167898824663,0.0035,0.4709179931640625
2025-11-25 14:56:00-05:00,SELL,7,673.8365981936557,0.0035,0.47177201538085944
2025-11-25 14:59:00-05:00,BUY,7,674.063422554186,0.0035,0.4717580017089844
2025-11-25 15:00:00-05:00,SELL,7,674.1415350154584,0.0035,0.4719855102539062
2025-11-25 15:09:00-05:00,BUY,7,674.5859181247712,0.0035,0.47212368164062507
2025-11-25 15:31:00-05:00,SELL,7,674.9163564736191,0.0035,0.47252798461914064
2025-11-25 15:32:00-05:00,BUY,7,675.0435824889115,0.0035,0.4724439880371094
2025-11-25 15:35:00-05:00,SELL,7,675.2063424206286,0.0035,0.4727310119628907
2025-11-25 15:36:00-05:00,BUY,7,675.3436252193037,0.0035,0.47265397949218757
2025-11-25 15:39:00-05:00,SELL,7,675.2463131267084,0.0035,0.47275899658203124
2025-11-25 15:41:00-05:00,BUY,7,675.4036948117158,0.0035,0.47269602050781245
2025-11-25 15:48:00-05:00,SELL,7,675.4862594111447,0.0035,0.47292698974609376
2025-11-25 15:49:00-05:00,BUY,7,675.5837204499511,0.0035,0.4728220153808594
2025-11-25 15:51:00-05:00,SELL,7,675.7512255268676,0.0035,0.47311250000000005
2025-11-25 15:54:00-05:00,BUY,7,675.8637399828725,0.0035,0.47301799316406246
2025-11-26 09:30:00-05:00,SELL,7,677.9757936481395,0.0035,0.4746699829101563
2025-11-26 09:37:00-05:00,BUY,7,678.284166069814,0.0035,0.4747119812011719
2025-11-26 09:41:00-05:00,SELL,7,678.5157338120999,0.0035,0.4750480102539063
2025-11-26 09:43:00-05:00,BUY,7,678.7042869386967,0.0035,0.4750060119628906
2025-11-26 09:44:00-05:00,SELL,7,678.6656697278833,0.0035,0.47515298461914063
2025-11-26 09:51:00-05:00,BUY,7,679.1543815574518,0.0035,0.4753210205078125
2025-11-26 10:58:00-05:00,SELL,7,679.2405766316662,0.0035,0.4755554931640625
2025-11-26 11:14:00-05:00,BUY,7,680.2945439329418,0.0035,0.4761189880371094
2025-11-26 11:15:00-05:00,SELL,7,680.2604093644992,0.0035,0.4762695068359375
2025-11-26 11:16:00-05:00,BUY,7,680.4345842225694,0.0035,0.4762169982910157
2025-11-26 11:20:00-05:00,SELL,7,680.4203532127972,0.0035,0.47638148803710945
2025-11-26 11:25:00-05:00,BUY,7,680.8276615655999,0.0035,0.47649210205078124
2025-11-26 11:26:00-05:00,SELL,7,680.6754334439629,0.0035,0.4765600769042969
2025-11-26 11:28:00-05:00,BUY,7,680.8290656312762,0.0035,0.4764930847167969
2025-11-26 11:38:00-05:00,SELL,7,680.9247774211264,0.0035,0.4767346496582031
2025-11-26 11:46:00-05:00,BUY,7,681.4889764991376,0.0035,0.4769549377441406
2025-11-26 13:09:00-05:00,BUY,7,680.424572623834,0.0035,0.4762099914550781
2025-11-26 13:10:00-05:00,SELL,7,680.4353651115691,0.0035,0.47639199829101564
2025-11-26 15:51:00-05:00,BUY,7,680.4438632652997,0.0035,0.47622349243164064
2025-11-26 15:53:00-05:00,SELL,7,680.3853864729747,0.0035,0.4763570068359375
2025-11-26 15:59:00-05:00,BUY,7,679.7544670182359,0.0035,0.4757410034179688
2025-11-28 09:30:00-05:00,SELL,7,680.8002885044808,0.0035,0.4766474914550781
2025-11-28 10:20:00-05:00,SELL,7,682.1050421940873,0.0035,0.477560986328125
2025-11-28 10:21:00-05:00,BUY,7,682.0249022631482,0.0035,0.4773300170898438
2025-11-28 11:26:00-05:00,BUY,7,682.0448644142851,0.0035,0.4773439880371094
2025-11-28 11:28:00-05:00,SELL,7,681.865095909651,0.0035,0.4773929931640625
