timestamp,side,shares,fill_price,commission,spread_cost
2025-11-24 09:59:00-05:00,BUY,8,599.2640441265302,0.004,0.479335986328125
2025-11-24 10:04:00-05:00,SELL,8,600.2957619043293,0.004,0.48031201171875004
2025-11-24 10:05:00-05:00,BUY,8,601.1443441435301,0.004,0.480839990234375
2025-11-24 10:06:00-05:00,SELL,8,600.8056916056315,0.004,0.48072001953125004
2025-11-24 10:28:00-05:00,BUY,8,600.6342543135823,0.004,0.480431982421875
2025-11-24 10:29:00-05:00,SELL,8,600.4257463782131,0.004,0.480416015625
2025-11-24 10:31:00-05:00,BUY,8,600.6740554826974,0.004,0.480463818359375
2025-11-24 10:33:00-05:00,SELL,8,600.5056898809305,0.004,0.48047998046875
2025-11-24 10:34:00-05:00,BUY,8,601.0844592556437,0.004,0.48079208984375005
2025-11-24 10:36:00-05:00,SELL,8,601.1556122503499,0.004,0.48100000000000004
2025-11-24 10:38:00-05:00,BUY,8,601.4294230695541,0.004,0.481068017578125
2025-11-24 10:40:00-05:00,SELL,8,601.5455656720015,0.004,0.48131201171875004
2025-11-24 10:41:00-05:00,BUY,8,602.0044645006345,0.004,0.481527978515625
2025-11-24 10:43:00-05:00,SELL,8,601.9854990392452,0.004,0.481664013671875
2025-11-24 10:45:00-05:00,BUY,8,602.3945403758579,0.004,0.481839990234375
2025-11-24 10:46:00-05:00,SELL,8,601.8254899826613,0.004,0.481535986328125
2025-11-24 11:02:00-05:00,BUY,8,602.5045429935656,0.004,0.481927978515625
2025-11-24 11:05:00-05:00,SELL,8,602.63536038309,0.004,0.48218398437500004
2025-11-24 11:06:00-05:00,BUY,8,602.924652879839,0.004,0.48226401367187505
2025-11-24 11:10:00-05:00,SELL,8,602.9753338591496,0.004,0.48245600585937504
2025-11-24 11:12:00-05:00,BUY,8,603.7197605910728,0.004,0.4829
2025-11-24 11:13:00-05:00,SELL,8,603.433757975495,0.004,0.482822802734375
2025-11-24 11:17:00-05:00,BUY,8,603.7347775965978,0.004,0.48291201171875003
2025-11-24 11:19:00-05:00,SELL,8,603.5252353118105,0.004,0.48289599609375
2025-11-24 11:22:00-05:00,BUY,8,603.8947758546511,0.004,0.48303999023437505
2025-11-24 11:23:00-05:00,SELL,8,603.6552197856944,0.004,0.48300000000000004
2025-11-24 11:32:00-05:00,SELL,8,603.035321998975,0.004,0.48250400390625003
2025-11-24 11:33:00-05:00,BUY,8,603.4147200357535,0.004,0.482656005859375
2025-11-24 11:42:00-05:00,BUY,8,603.9547828320134,0.004,0.48308798828125005
2025-11-24 11:43:00-05:00,SELL,8,603.6052398401024,0.004,0.48296000976562503
2025-11-24 11:45:00-05:00,BUY,8,604.1948107414622,0.004,0.48327998046875004
2025-11-24 11:46:00-05:00,SELL,8,603.8552005936368,0.004,0.483160009765625
2025-11-24 11:57:00-05:00,SELL,8,602.9163221285178,0.004,0.4824087890625
2025-11-24 11:59:00-05:00,BUY,8,603.1946537556,0.004,0.48247998046875
2025-11-24 12:09:00-05:00,SELL,8,602.7153649113818,0.004,0.482247998046875
